i,t,m,j,Expenditure
25409,2019,kedougou,Pomme de terre,100
25409,2019,kedougou,Pâte d'arachide,200
25409,2019,kedougou,Pâtes alimentaires,200
25409,2019,kedougou,Riz local brisé,750
25409,2019,kedougou,Sel,100
25409,2019,kedougou,Soumbala (netetou),50
25409,2019,kedougou,Sucre (poudre ou morceaux),650
25409,2019,kedougou,Thé,200
25409,2019,kedougou,Tomate fraîche,200
25409,2019,kedougou,Viande de b__uf,625
25409,2019,kedougou,Vinaigre /moutarde,100
2541,2019,dakar,Ail,50
2541,2019,dakar,"Aubergine, Courge/Courgette",50
2541,2019,dakar,Autres condiments (poivre etc.),50
2541,2019,dakar,"Autres fruits (pommes, raisin, etc.)",100
2541,2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",600
2541,2019,dakar,Biscuits,100
2541,2019,dakar,Café,150
2541,2019,dakar,Carotte,100
2541,2019,dakar,"Chocolat à croquer, pâte à tartiner",1600
2541,2019,dakar,Choux,100
2541,2019,dakar,Concentré de tomate,250
2541,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",25
2541,2019,dakar,Farine de blé local ou importé,100
2541,2019,dakar,Feuilles d'oseille (bissap),100
2541,2019,dakar,Fromage,500
2541,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",450
2541,2019,dakar,"Lait caillé, yaourt",100
2541,2019,dakar,Lait en poudre,200
2541,2019,dakar,Lait frais,600
2541,2019,dakar,Mangue,200
2541,2019,dakar,Manioc,50
2541,2019,dakar,Maïs en grain,200
2541,2019,dakar,Mil,300
2541,2019,dakar,Oignon frais,350
2541,2019,dakar,Pain moderne,450
2541,2019,dakar,Piment,100
2541,2019,dakar,Poisson frais yaboy ou obo (sardinelle),100
2541,2019,dakar,"Poisson séché (tambadiang, kong, etc.)",100
2541,2019,dakar,Poivron frais,50
2541,2019,dakar,Pomme de terre,200
2541,2019,dakar,Pâtes alimentaires,175
2541,2019,dakar,Riz importé brisé,900
2541,2019,dakar,Sucre (poudre ou morceaux),450
2541,2019,dakar,Thé,150
2541,2019,dakar,Tomate fraîche,100
2541,2019,dakar,Vinaigre /moutarde,25
25410,2019,dakar,Ail,100
25410,2019,dakar,Arachides décortiquées ou pilées (noflaye),200
25410,2019,dakar,"Aubergine, Courge/Courgette",100
25410,2019,dakar,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),50
25410,2019,dakar,Autres condiments (poivre etc.),100
25410,2019,dakar,"Autres fruits (pommes, raisin, etc.)",500
25410,2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",2000
25410,2019,dakar,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",300
25410,2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",1000
25410,2019,dakar,Banane douce,1000
25410,2019,dakar,"Beignets, galettes",100
25410,2019,dakar,Beurre,800
25410,2019,dakar,Biscuits,150
25410,2019,dakar,Café,5500
25410,2019,dakar,Carotte,200
25410,2019,dakar,"Charcuterie (jambon, saucisson), conserves de viandes",500
25410,2019,dakar,Choux,100
25410,2019,dakar,Citrons,100
25410,2019,dakar,Concentré de tomate,350
25410,2019,dakar,Concombre,100
25410,2019,dakar,"Crabes, crevettes et autres fruits de mer",300
25410,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",200
25410,2019,dakar,Eau minérale/ filtrée,1000
25410,2019,dakar,Feuilles d'oseille (bissap),100
25410,2019,dakar,Fromage,300
25410,2019,dakar,Gingembre,200
25410,2019,dakar,Gombo frais,400
25410,2019,dakar,Huile de palme rouge,600
25410,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",19000
25410,2019,dakar,"Lait caillé, yaourt",300
25410,2019,dakar,Lait concentré non-sucré,500
25410,2019,dakar,Lait en poudre,25000
25410,2019,dakar,Lait et farines pour bébé,850
25410,2019,dakar,Mangue,1000
25410,2019,dakar,Manioc,100
25410,2019,dakar,Mil,600
25410,2019,dakar,Noix de cola,50
25410,2019,dakar,Oeufs,2000
25410,2019,dakar,Oignon frais,450
25410,2019,dakar,Pain moderne,1200
25410,2019,dakar,Patate douce,100
25410,2019,dakar,Piment,100
25410,2019,dakar,Poisson frais thiof/seudd (baracouda),50000
25410,2019,dakar,Poisson frais yaboy ou obo (sardinelle),200
25410,2019,dakar,Poisson fumé kétiakh (sardinelle),200
25410,2019,dakar,"Poisson séché (tambadiang, kong, etc.)",500
25410,2019,dakar,Poivron frais,100
25410,2019,dakar,Pomme de terre,800
25410,2019,dakar,Poulet sur pied,5000
25410,2019,dakar,Pâtes alimentaires,4000
25410,2019,dakar,Riz importé brisé,20000
25410,2019,dakar,"Salade (laitue, batavia, etc.)",200
25410,2019,dakar,Sel,500
25410,2019,dakar,Soumbala (netetou),100
25410,2019,dakar,Sucre (poudre ou morceaux),4000
25410,2019,dakar,Thé,1500
25410,2019,dakar,Tomate fraîche,100
25410,2019,dakar,Viande de b__uf,14000
25410,2019,dakar,Vinaigre /moutarde,500
25411,2019,dakar,Ail,100
25411,2019,dakar,"Aubergine, Courge/Courgette",50
25411,2019,dakar,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),100
25411,2019,dakar,Autres condiments (poivre etc.),100
25411,2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1000
25411,2019,dakar,Carotte,50
25411,2019,dakar,Choux,100
25411,2019,dakar,Citrons,50
25411,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",75
25411,2019,dakar,Gingembre,100
25411,2019,dakar,Gombo frais,50
25411,2019,dakar,Huile de palme rouge,300
25411,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",450
25411,2019,dakar,Lait en poudre,200
25411,2019,dakar,Lait frais,1200
25411,2019,dakar,Mangue,200
25411,2019,dakar,Manioc,50
25411,2019,dakar,Oignon frais,40
25411,2019,dakar,Patate douce,50
25411,2019,dakar,Piment,25
25411,2019,dakar,Poisson frais thiof/seudd (baracouda),800
25411,2019,dakar,Poisson frais wass,500
25411,2019,dakar,Poisson frais yaboy ou obo (sardinelle),300
25411,2019,dakar,"Poisson séché (tambadiang, kong, etc.)",100
25411,2019,dakar,Poivron frais,50
25411,2019,dakar,Pâtes alimentaires,500
25411,2019,dakar,Riz importé brisé,900
25411,2019,dakar,Sel,25
25411,2019,dakar,Soumbala (netetou),50
25411,2019,dakar,Sucre (poudre ou morceaux),150
25411,2019,dakar,Tomate fraîche,100
25411,2019,dakar,Vinaigre /moutarde,25
25412,2019,dakar,Ail,50
25412,2019,dakar,Autres condiments (poivre etc.),25
25412,2019,dakar,Biscuits,100
25412,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",25
25412,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",225
25412,2019,dakar,Lait concentré non-sucré,250
25412,2019,dakar,Lait en poudre,1500
25412,2019,dakar,Oignon frais,175
25412,2019,dakar,Poivron frais,25
25412,2019,dakar,Pomme de terre,400
25412,2019,dakar,Sel,25
25412,2019,dakar,Sucre (poudre ou morceaux),600
25412,2019,dakar,Viande de b__uf,1500
2542,2019,dakar,Ail,50
2542,2019,dakar,"Aubergine, Courge/Courgette",50
2542,2019,dakar,Autres condiments (poivre etc.),50
2542,2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",250
2542,2019,dakar,Beurre,50
2542,2019,dakar,Café,25
2542,2019,dakar,Carotte,50
2542,2019,dakar,Choux,100
2542,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",50
2542,2019,dakar,Feuilles d'oseille (bissap),100
2542,2019,dakar,Fromage,100
2542,2019,dakar,Gombo frais,100
2542,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5000
2542,2019,dakar,Lait en poudre,200
2542,2019,dakar,Lait et farines pour bébé,250
2542,2019,dakar,Manioc,50
2542,2019,dakar,Oeufs,450
2542,2019,dakar,Oignon frais,175
2542,2019,dakar,Pain moderne,150
2542,2019,dakar,Piment,75
2542,2019,dakar,Poisson frais wass,500
2542,2019,dakar,Poisson frais yaboy ou obo (sardinelle),150
2542,2019,dakar,"Poisson séché (tambadiang, kong, etc.)",50
2542,2019,dakar,Poivron frais,50
2542,2019,dakar,Riz local brisé,7500
2542,2019,dakar,Sel,25
2542,2019,dakar,Sucre (poudre ou morceaux),150
2542,2019,dakar,Tomate fraîche,100
25421,2019,kedougou,Concentré de tomate,100
25421,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",75
25421,2019,kedougou,Feuilles d'oseille (bissap),50
25421,2019,kedougou,Feuilles de haricot/niébé,300
25421,2019,kedougou,Gombo sec,100
25421,2019,kedougou,Huile de palme rouge,250
25421,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
25421,2019,kedougou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",200
25421,2019,kedougou,"Lait caillé, yaourt",200
25421,2019,kedougou,Mayonnaise,300
25421,2019,kedougou,Oignon frais,100
25421,2019,kedougou,Piment,25
25421,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),500
25421,2019,kedougou,Poisson fumé kétiakh (sardinelle),100
25421,2019,kedougou,Riz local brisé,15500
25421,2019,kedougou,Sel,25
25421,2019,kedougou,Soumbala (netetou),100
25421,2019,kedougou,Sucre (poudre ou morceaux),650
25421,2019,kedougou,Thé,100
25421,2019,kedougou,Tomate fraîche,200
254211,2019,kedougou,Ail,50
254211,2019,kedougou,Arachides décortiquées ou pilées (noflaye),100
254211,2019,kedougou,Concentré de tomate,200
254211,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",25
254211,2019,kedougou,Dattes,200
254211,2019,kedougou,Gombo frais,100
254211,2019,kedougou,Maïs en grain,600
254211,2019,kedougou,Oignon frais,50
254211,2019,kedougou,Piment,50
254211,2019,kedougou,Pâte d'arachide,200
254211,2019,kedougou,Riz importé brisé,325
254211,2019,kedougou,Sel,25
254211,2019,kedougou,Soumbala (netetou),50
254211,2019,kedougou,Sucre (poudre ou morceaux),300
254212,2019,kedougou,Ail,25
254212,2019,kedougou,Arachides décortiquées ou pilées (noflaye),200
254212,2019,kedougou,Autres condiments (poivre etc.),250
254212,2019,kedougou,Café,1000
254212,2019,kedougou,Carotte,150
254212,2019,kedougou,Concentré de tomate,300
254212,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",50
254212,2019,kedougou,Dattes,1400
254212,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
254212,2019,kedougou,"Lait caillé, yaourt",200
254212,2019,kedougou,Maïs en grain,950
254212,2019,kedougou,Oignon frais,400
254212,2019,kedougou,Pain moderne,375
254212,2019,kedougou,Pain traditionnel,500
254212,2019,kedougou,Patate douce,125
254212,2019,kedougou,Piment,100
254212,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),500
254212,2019,kedougou,Riz importé brisé,490
254212,2019,kedougou,Sel,50
254212,2019,kedougou,Sucre (poudre ou morceaux),1600
25422,2019,kedougou,Ail,50
25422,2019,kedougou,"Aubergine, Courge/Courgette",100
25422,2019,kedougou,Autres condiments (poivre etc.),100
25422,2019,kedougou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",350
25422,2019,kedougou,Café,800
25422,2019,kedougou,Carotte,200
25422,2019,kedougou,Choux,350
25422,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",1250
25422,2019,kedougou,Dattes,500
25422,2019,kedougou,Gombo frais,500
25422,2019,kedougou,Gombo sec,100
25422,2019,kedougou,Huile de palme rouge,1000
25422,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",900
25422,2019,kedougou,"Lait caillé, yaourt",500
25422,2019,kedougou,Lait en poudre,200
25422,2019,kedougou,Oignon frais,125
25422,2019,kedougou,Pain moderne,600
25422,2019,kedougou,Piment,200
25422,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),1000
25422,2019,kedougou,Poisson fumé kétiakh (sardinelle),100
25422,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",100
25422,2019,kedougou,Poivron frais,100
25422,2019,kedougou,Sel,50
25422,2019,kedougou,Soumbala (netetou),150
25422,2019,kedougou,Sucre (poudre ou morceaux),375
25422,2019,kedougou,Thé,100
25422,2019,kedougou,Tomate fraîche,100
25422,2019,kedougou,Viande de b__uf,2500
25423,2019,kedougou,Ail,50
25423,2019,kedougou,Arachides décortiquées ou pilées (noflaye),100
25423,2019,kedougou,"Beignets, galettes",100
25423,2019,kedougou,Beurre,500
25423,2019,kedougou,Biscuits,100
25423,2019,kedougou,Café,100
25423,2019,kedougou,Concentré de tomate,100
25423,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",25
25423,2019,kedougou,Eau minérale/ filtrée,600
25423,2019,kedougou,Gombo sec,100
25423,2019,kedougou,Huile de palme rouge,200
25423,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5000
25423,2019,kedougou,Lait en poudre,500
25423,2019,kedougou,Mayonnaise,200
25423,2019,kedougou,Maïs en grain,400
25423,2019,kedougou,Niébé/Haricots secs,300
25423,2019,kedougou,Oignon frais,400
25423,2019,kedougou,Pain moderne,450
25423,2019,kedougou,Piment,25
25423,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),400
25423,2019,kedougou,Poisson fumé kétiakh (sardinelle),100
25423,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",100
25423,2019,kedougou,Poivron frais,100
25423,2019,kedougou,Pomme de terre,250
25423,2019,kedougou,Pâtes alimentaires,1000
25423,2019,kedougou,Riz importé entier,22500
25423,2019,kedougou,Soumbala (netetou),50
25423,2019,kedougou,Sucre (poudre ou morceaux),650
25423,2019,kedougou,Thé,100
25423,2019,kedougou,Tomate fraîche,100
25423,2019,kedougou,Viande de b__uf,750
25423,2019,kedougou,Vinaigre /moutarde,25
25424,2019,kedougou,Ail,100
25424,2019,kedougou,Arachides décortiquées ou pilées (noflaye),175
25424,2019,kedougou,Arachides séchées en coques,500
25424,2019,kedougou,Carotte,100
25424,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",50
25424,2019,kedougou,Gombo sec,100
25424,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",1000
25424,2019,kedougou,Lait en poudre,300
25424,2019,kedougou,Maïs en grain,300
25424,2019,kedougou,Oignon frais,400
25424,2019,kedougou,Pain traditionnel,200
25424,2019,kedougou,Piment,125
25424,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),400
25424,2019,kedougou,Poisson fumé kétiakh (sardinelle),100
25424,2019,kedougou,Pâte d'arachide,200
25424,2019,kedougou,Riz importé brisé,300
25424,2019,kedougou,Sel,50
25424,2019,kedougou,Sucre (poudre ou morceaux),550
25424,2019,kedougou,Thé,100
25425,2019,kedougou,Ail,200
25425,2019,kedougou,"Aubergine, Courge/Courgette",100
25425,2019,kedougou,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),25
25425,2019,kedougou,Autres condiments (poivre etc.),100
25425,2019,kedougou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",3000
25425,2019,kedougou,Beurre,50
25425,2019,kedougou,Biscuits,100
25425,2019,kedougou,Café,50
25425,2019,kedougou,Carotte,150
25425,2019,kedougou,Choux,200
25425,2019,kedougou,Concentré de tomate,100
25425,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",25
25425,2019,kedougou,Dattes,100
25425,2019,kedougou,Gingembre,250
25425,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",1200
25425,2019,kedougou,"Lait caillé, yaourt",100
25425,2019,kedougou,Lait en poudre,100
25425,2019,kedougou,Mangue,500
25425,2019,kedougou,Oignon frais,400
25425,2019,kedougou,Pain moderne,150
25425,2019,kedougou,Patate douce,100
25425,2019,kedougou,Piment,100
25425,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),300
25425,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",100
25425,2019,kedougou,Poivron frais,50
25425,2019,kedougou,Pomme de terre,300
25425,2019,kedougou,Pâtes alimentaires,200
25425,2019,kedougou,Sel,100
25425,2019,kedougou,Sucre (poudre ou morceaux),425
25425,2019,kedougou,Tomate fraîche,100
25425,2019,kedougou,Viande de b__uf,1250
25425,2019,kedougou,Vinaigre /moutarde,500
25426,2019,kedougou,Ail,50
25426,2019,kedougou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",100
25426,2019,kedougou,Carotte,300
25426,2019,kedougou,Concentré de tomate,200
25426,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",50
25426,2019,kedougou,Feuilles d'oseille (bissap),50
25426,2019,kedougou,Gombo sec,100
25426,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
25426,2019,kedougou,"Lait caillé, yaourt",200
25426,2019,kedougou,Lait en poudre,200
25426,2019,kedougou,Manioc,200
25426,2019,kedougou,Oignon frais,500
25426,2019,kedougou,Pain traditionnel,725
25426,2019,kedougou,Piment,25
25426,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),500
25426,2019,kedougou,Riz local entier,15000
25426,2019,kedougou,Soumbala (netetou),50
25426,2019,kedougou,Sucre (poudre ou morceaux),650
25426,2019,kedougou,Thé,100
25426,2019,kedougou,Tomate fraîche,100
25427,2019,kedougou,Beurre,50
25427,2019,kedougou,Café,50
25427,2019,kedougou,Eau minérale/ filtrée,100
25427,2019,kedougou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",100
25427,2019,kedougou,Lait en poudre,100
25427,2019,kedougou,Pain traditionnel,125
25427,2019,kedougou,Sucre (poudre ou morceaux),100
25427,2019,kedougou,Thé,100
25428,2019,kedougou,Ail,25
25428,2019,kedougou,Arachides décortiquées ou pilées (noflaye),2400
25428,2019,kedougou,"Aubergine, Courge/Courgette",100
25428,2019,kedougou,Café,100
25428,2019,kedougou,Carotte,50
25428,2019,kedougou,Concentré de tomate,100
25428,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",100
25428,2019,kedougou,Feuilles d'oseille (bissap),50
25428,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
25428,2019,kedougou,Jus en poudre,100
25428,2019,kedougou,"Lait caillé, yaourt",100
25428,2019,kedougou,Lait en poudre,700
25428,2019,kedougou,Maïs en grain,8000
25428,2019,kedougou,Oignon frais,200
25428,2019,kedougou,Pain traditionnel,125
25428,2019,kedougou,Patate douce,50
25428,2019,kedougou,Piment,125
25428,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),500
25428,2019,kedougou,Pomme de terre,150
25428,2019,kedougou,Riz importé brisé,16000
25428,2019,kedougou,Sel,50
25428,2019,kedougou,Soumbala (netetou),75
25428,2019,kedougou,Sucre (poudre ou morceaux),150
25429,2019,kedougou,"Aubergine, Courge/Courgette",200
25429,2019,kedougou,Beurre,900
25429,2019,kedougou,Café,1000
25429,2019,kedougou,Carotte,100
25429,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",25
25429,2019,kedougou,Gombo frais,100
25429,2019,kedougou,Gombo sec,100
25429,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",500
25429,2019,kedougou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",100
25429,2019,kedougou,Lait en poudre,200
25429,2019,kedougou,Maïs en grain,350
25429,2019,kedougou,Oignon frais,125
25429,2019,kedougou,Pain moderne,150
25429,2019,kedougou,Patate douce,100
25429,2019,kedougou,Piment,50
25429,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),500
25429,2019,kedougou,Pâte d'arachide,100
25429,2019,kedougou,Riz importé brisé,400
25429,2019,kedougou,Sel,100
25429,2019,kedougou,Soumbala (netetou),50
25429,2019,kedougou,Viande de b__uf,1250
2543,2019,dakar,Ail,50
2543,2019,dakar,"Aubergine, Courge/Courgette",50
2543,2019,dakar,Autres condiments (poivre etc.),50
