t,m,j,u,Price
2019,louga,"Beignets, galettes",Kg,50
2019,louga,"Beignets, galettes",Sachet,100
2019,louga,"Beignets, galettes",Unit,25
2019,louga,Beurre,Demi Tablette,550
2019,louga,Beurre,Kg,
2019,louga,Beurre,Morceau,50
2019,louga,Beurre,Pot,800
2019,louga,Beurre,Sachet,50
2019,louga,Beurre,Seau,950
2019,louga,Beurre,Tablespoon,50
2019,louga,Beurre,Tablette,600
2019,louga,Beurre,Teaspoon,750
2019,louga,Beurre de karité,Boule (Dankk),100
2019,louga,Beurre de karité,Morceau,75
2019,louga,Beurre de karité,Tablespoon,50
2019,louga,Biscuits,Paquet,50
2019,louga,Biscuits,Sachet,50
2019,louga,Bières industrielles,Canette,
2019,louga,"Boissons gazeuses (coca, etc.)","Bouteille de 1,5 L",700
2019,louga,"Boissons gazeuses (coca, etc.)",Bouteille de 1L,825
2019,louga,"Boissons gazeuses (coca, etc.)",Bouteille de 50 cl,350
2019,louga,"Boissons gazeuses (coca, etc.)",Canette,300
2019,louga,Café,Boîte,1500
2019,louga,Café,Kg,1500
2019,louga,Café,Sachet,100
2019,louga,Café,Teacup,1400
2019,louga,Café,Teaspoon,1400
2019,louga,"Caramel, bonbons, confiseries, etc",Kg,
2019,louga,"Caramel, bonbons, confiseries, etc",Paquet (1 Kg),
2019,louga,"Caramel, bonbons, confiseries, etc",Sachet,
2019,louga,"Caramel, bonbons, confiseries, etc",Unit,12.5
2019,louga,Carotte,Kg,300
2019,louga,Carotte,Morceau,100
2019,louga,Carotte,Tas,100
2019,louga,Carotte,Tranche,162.5
2019,louga,Carotte,Unit,75
2019,louga,"Charcuterie (jambon, saucisson), conserves de viandes",Sachet,1500
2019,louga,Chocolat en poudre,Sachet,
2019,louga,Chocolat en poudre,Teaspoon,
2019,louga,"Chocolat à croquer, pâte à tartiner",Pot,3000
2019,louga,"Chocolat à croquer, pâte à tartiner",Sachet,50
2019,louga,"Chocolat à croquer, pâte à tartiner",Tablespoon,1075
2019,louga,"Chocolat à croquer, pâte à tartiner",Teaspoon,450
2019,louga,Choux,Kg,500
2019,louga,Choux,Morceau,100
2019,louga,Choux,Tas,250
2019,louga,Choux,Unit,150
2019,louga,Citrons,Kg,300
2019,louga,Citrons,Sachet,500
2019,louga,Citrons,Tas,100
2019,louga,Citrons,Unit,27.08333333
2019,louga,Concentré de tomate,Boite De Tomate/Pot,600
2019,louga,Concentré de tomate,Kg,700
2019,louga,Concentré de tomate,Sachet,100
2019,louga,Concentré de tomate,Tablespoon,50
2019,louga,Concombre,Kg,875
2019,louga,Concombre,Morceau,125
2019,louga,Concombre,Tas,150
2019,louga,Concombre,Unit,150
2019,louga,Conserves de poisson,Boîte,350
2019,louga,"Crabes, crevettes et autres fruits de mer",Kg,6000
2019,louga,"Crabes, crevettes et autres fruits de mer",Tas,50
2019,louga,Croissants,Kg,250
2019,louga,Croissants,Unit,325
2019,louga,"Cube alimentaire (Maggi, Jumbo, )",Cube,25
2019,louga,"Cube alimentaire (Maggi, Jumbo, )",Sachet,25
2019,louga,"Cube alimentaire (Maggi, Jumbo, )",Tablette,
2019,louga,Dattes,Barquette,2000
2019,louga,Dattes,Kg,1000
2019,louga,Dattes,Sachet,500
2019,louga,Dattes,Tas,250
2019,louga,Dattes,Unit,1250
2019,louga,Eau minérale/ filtrée,Bouteille De 19L,
2019,louga,Eau minérale/ filtrée,"Bouteille de 1,5 L",291.6666667
2019,louga,Eau minérale/ filtrée,Bouteille de 10L,1000
2019,louga,Eau minérale/ filtrée,Bouteille de 5L,1000
2019,louga,Eau minérale/ filtrée,Sachet,25
2019,louga,Farine de blé local ou importé,Kg,400
2019,louga,Farine de blé local ou importé,Sachet,100
2019,louga,Farine de maïs,Boite De Tomate/Pot,
2019,louga,Farine de maïs,Kg,
2019,louga,Farine de mil,Boite De Tomate/Pot,
2019,louga,Farine de mil,Kg,300
2019,louga,Farine de mil,Sachet,100
2019,louga,Feuilles d'oseille (bissap),Boite De Tomate/Pot,200
2019,louga,Feuilles d'oseille (bissap),Bol,
2019,louga,Feuilles d'oseille (bissap),Kg,200
2019,louga,Feuilles d'oseille (bissap),Tas,50
2019,louga,Feuilles de baobab (lalo),Boite De Tomate/Pot,100
2019,louga,Feuilles de baobab (lalo),Kg,1500
2019,louga,Feuilles de baobab (lalo),Louche Traditionnelle,
2019,louga,Feuilles de baobab (lalo),Sachet,100
2019,louga,Feuilles de haricot/niébé,Boite De Tomate/Pot,
2019,louga,Feuilles de haricot/niébé,Sachet,100
2019,louga,Feuilles de haricot/niébé,Tas,
2019,louga,"Feuilles de manioc, feuilles de taro et autres feuilles",Boite De Tomate/Pot,
2019,louga,"Feuilles de manioc, feuilles de taro et autres feuilles",Sachet,
2019,louga,"Feuilles de manioc, feuilles de taro et autres feuilles",Tas,
2019,louga,Feuilles de nébéday (moringa),Boite De Tomate/Pot,
2019,louga,Feuilles de nébéday (moringa),Sachet,50
2019,louga,Feuilles de nébéday (moringa),Tas,100
2019,louga,Fromage,Boîte,1850
2019,louga,Fromage,Kg,7500
2019,louga,Fromage,Morceau,62.5
2019,louga,Fromage,Sachet,300
2019,louga,Fromage,Unit,100
2019,louga,Gibiers,Unit,
2019,louga,Gingembre,Kg,1000
2019,louga,Gingembre,Sachet,100
2019,louga,Gingembre,Tas,100
2019,louga,Gingembre,Unit,
2019,louga,Gombo frais,Boite De Tomate/Pot,300
2019,louga,Gombo frais,Kg,750
2019,louga,Gombo frais,Sachet,100
2019,louga,Gombo frais,Tas,100
2019,louga,Gombo frais,Unit,50
2019,louga,Gombo sec,Boite De Tomate/Pot,
2019,louga,Gombo sec,Kg,600
2019,louga,Gombo sec,Sachet,50
2019,louga,Gâteaux,Kg,200
2019,louga,Gâteaux,Morceau,125
2019,louga,Gâteaux,Paquet,100
2019,louga,Gâteaux,Sachet,
2019,louga,Gâteaux,Unit,2500
2019,louga,Haricot vert,Kg,600
2019,louga,Haricot vert,Sachet,50
2019,louga,Haricot vert,Tas,100
2019,louga,Huile d'arachide raffinée,Bouteille de 25cl,
2019,louga,Huile d'arachide raffinée,Litre,916.6666667
2019,louga,Huile d'arachide raffinée,Quart De Litre,5000
2019,louga,Huile d'arachide raffinée,Sachet,
2019,louga,"Huile d____arachide ""ségal""",Bouteille de 25cl,13500
2019,louga,"Huile d____arachide ""ségal""",Litre,900
2019,louga,"Huile d____arachide ""ségal""",Quart De Litre,250
2019,louga,Huile de palme raffinée,Bouteille de 25cl,800
2019,louga,Huile de palme raffinée,Demi Litre,
2019,louga,Huile de palme raffinée,Litre,900
2019,louga,Huile de palme raffinée,Quart De Litre,2656.25
2019,louga,Huile de palme rouge,"12,5cl(Demi Walatt)",
2019,louga,Huile de palme rouge,Bouteilles,
2019,louga,Huile de palme rouge,Litre,1400
2019,louga,Huile de palme rouge,Louche Traditionnelle,
2019,louga,Huile de palme rouge,Quart De Litre,350
2019,louga,Huile de palme rouge,Sachet,
2019,louga,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)","12,5cl(Demi Walatt)",127.7777778
2019,louga,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 1 Litre,
2019,louga,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 25cl,300
2019,louga,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Demi Litre,450
2019,louga,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Litre,900
2019,louga,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Quart De Litre,250
2019,louga,Igname,Morceau,
2019,louga,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 1L,500
2019,louga,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 25cl,
2019,louga,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 33cl,
2019,louga,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 50 cl,300
2019,louga,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Litre,1200
2019,louga,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Sachet,100
2019,louga,Jus en poudre,Sachet,100
2019,louga,"Lait caillé, yaourt",Boite De Tomate/Pot,250
2019,louga,"Lait caillé, yaourt",Bouteille de 1 Litre,
2019,louga,"Lait caillé, yaourt","Bouteille de 1,5 L",
2019,louga,"Lait caillé, yaourt",Cup/Goblet,50
2019,louga,"Lait caillé, yaourt",Litre,550
2019,louga,"Lait caillé, yaourt",Louche Traditionnelle,
2019,louga,"Lait caillé, yaourt",Sachet,100
2019,louga,"Lait caillé, yaourt",Seau,500
2019,louga,Lait concentré non-sucré,Boîte,500
2019,louga,Lait concentré sucré,Boîte,
2019,louga,Lait en poudre,Kg,2000
2019,louga,Lait en poudre,Paquet,1500
2019,louga,Lait en poudre,Sachet,100
2019,louga,Lait en poudre,Tablespoon,2000
2019,louga,Lait et farines pour bébé,Boîte,2500
2019,louga,Lait et farines pour bébé,Paquet,
2019,louga,Lait et farines pour bébé,Sachet,1050
2019,louga,Lait et farines pour bébé,Tablespoon,2500
2019,louga,Lait frais,Boite De Tomate/Pot,225
2019,louga,Lait frais,Bouteille de 1 Litre,
2019,louga,Lait frais,Bouteille de 50 cl,600
2019,louga,Lait frais,Bouteilles,
2019,louga,Lait frais,Cup/Goblet,150
2019,louga,Lait frais,Demi Litre,
2019,louga,Lait frais,Litre,600
2019,louga,Lait frais,Louche Traditionnelle,50
2019,louga,Lait frais,Quart De Litre,275
2019,louga,Lait frais,Sachet,118.75
2019,louga,Mangue,Kg,400
2019,louga,Mangue,Sachet,
2019,louga,Mangue,Seau,500
2019,louga,Mangue,Unit,100
2019,louga,Manioc,Kg,500
2019,louga,Manioc,Morceau,100
2019,louga,Manioc,Tas,100
2019,louga,Manioc,Unit,75
2019,louga,Mayonnaise,Pot,1200
2019,louga,Mayonnaise,Sachet,100
2019,louga,Mayonnaise,Seau,4750
2019,louga,Mayonnaise,Tablespoon,1000
2019,louga,Mayonnaise,Teaspoon,700
2019,louga,Maïs en grain,Boite De Tomate/Pot,9500
2019,louga,Maïs en grain,Kg,233.3333333
2019,louga,Miel,Boite De Tomate/Pot,
2019,louga,Miel,Bouteille de 1 Litre,
2019,louga,Miel,Bouteille de 50 cl,
2019,louga,Miel,Bouteilles,250
2019,louga,Miel,Sachet,
2019,louga,Miel,Tablespoon,1250
2019,louga,Mil,Boite De Tomate/Pot,10000
2019,louga,Mil,Kg,300
2019,louga,Mil,Sachet,
2019,louga,Niébé/Haricots secs,Boite De Tomate/Pot,1000
2019,louga,Niébé/Haricots secs,Boîte,300
2019,louga,Niébé/Haricots secs,Cup/Goblet,650
2019,louga,Niébé/Haricots secs,Kg,500
2019,louga,Niébé/Haricots secs,Sachet,100
2019,louga,Niébé/Haricots secs,Teacup,325
2019,louga,Noix de coco,Unit,500
2019,louga,Noix de cola,Cornet,
2019,louga,Noix de cola,Sachet,250
2019,louga,Noix de cola,Tas,100
2019,louga,Noix de cola,Unit,50
2019,louga,Oeufs,Demi Tablette,1650
2019,louga,Oeufs,Sachet,
2019,louga,Oeufs,Tablette (30),2100
2019,louga,Oeufs,Tas,275
2019,louga,Oeufs,Unit,100
2019,louga,Oignon frais,Kg,250
2019,louga,Oignon frais,Morceau,
2019,louga,Oignon frais,Sac (25 Kg),
2019,louga,Oignon frais,Sachet,100
2019,louga,Oignon frais,Tas,75
2019,louga,Oignon frais,Unit,50
2019,louga,Orange,Kg,1000
2019,louga,Orange,Sachet,500
2019,louga,Orange,Tas,
2019,louga,Orange,Unit,1200
2019,louga,Pain moderne,Demi-Miche,91.66666667
2019,louga,Pain moderne,Miche,175
2019,louga,Pain moderne,Sachet,500
2019,louga,Pain traditionnel,Demi-Miche,
2019,louga,Pain traditionnel,Miche,100
2019,louga,Pain traditionnel,Quart de Miche,
2019,louga,Pain traditionnel,Sachet,
2019,louga,"Pastèque, Melon",Kg,875
2019,louga,"Pastèque, Melon",Tranche,600
2019,louga,"Pastèque, Melon",Unit,800
2019,louga,Patate douce,Kg,350
2019,louga,Patate douce,Morceau,100
2019,louga,Patate douce,Seau,750
2019,louga,Patate douce,Tas,200
2019,louga,Patate douce,Unit,100
2019,louga,Petit pois secs,Boite De Tomate/Pot,400
2019,louga,Petit pois secs,Kg,700
2019,louga,Petit pois secs,Sachet,125
2019,louga,Petits pois conserve,Boite De Tomate/Pot,
2019,louga,Petits pois conserve,Boîte,800
2019,louga,Petits pois conserve,Sachet,
2019,louga,Piment,Kg,1000
2019,louga,Piment,Sachet,50
2019,louga,Piment,Tas,100
2019,louga,Piment,Unit,30.05952381
2019,louga,Poisson frais thiof/seudd (baracouda),Kg,
2019,louga,Poisson frais thiof/seudd (baracouda),Morceau,1000
2019,louga,Poisson frais thiof/seudd (baracouda),Tas,2000
2019,louga,Poisson frais thiof/seudd (baracouda),Unit,1500
2019,louga,Poisson frais wass,Tas,700
2019,louga,Poisson frais wass,Unit,375
2019,louga,Poisson frais yaboy ou obo (sardinelle),Kg,
2019,louga,Poisson frais yaboy ou obo (sardinelle),Tas,500
2019,louga,Poisson frais yaboy ou obo (sardinelle),Unit,200
2019,louga,Poisson fumé kétiakh (sardinelle),Cornet,125
2019,louga,Poisson fumé kétiakh (sardinelle),Kg,600
2019,louga,Poisson fumé kétiakh (sardinelle),Sachet,100
2019,louga,Poisson fumé kétiakh (sardinelle),Tas,100
2019,louga,Poisson fumé kétiakh (sardinelle),Unit,100
2019,louga,"Poisson séché (tambadiang, kong, etc.)",Kg,1100
2019,louga,"Poisson séché (tambadiang, kong, etc.)",Morceau,100
2019,louga,"Poisson séché (tambadiang, kong, etc.)",Tas,500
2019,louga,"Poisson séché (tambadiang, kong, etc.)",Unit,100
2019,louga,Poivron frais,Kg,450
2019,louga,Poivron frais,Tas,100
2019,louga,Poivron frais,Tranche,50
2019,louga,Poivron frais,Unit,50
2019,louga,Pomme de terre,Kg,350
2019,louga,Pomme de terre,Sac (25 Kg),
2019,louga,Pomme de terre,Tas,100
2019,louga,Pomme de terre,Unit,
2019,louga,Poulet sur pied,Unit,2500
2019,louga,Pâte d'arachide,Kg,800
2019,louga,Pâte d'arachide,Sachet,200
2019,louga,Pâte d'arachide,Tablespoon,25
2019,louga,Pâtes alimentaires,Kg,800
2019,louga,Pâtes alimentaires,Paquet,200
2019,louga,Pâtes alimentaires,Sachet,200
2019,louga,Riz importé brisé,Boite De Tomate/Pot,14000
2019,louga,Riz importé brisé,Kg,13000
2019,louga,Riz importé entier,Boite De Tomate/Pot,13500
2019,louga,Riz importé entier,Kg,13750
2019,louga,Riz local brisé,Boite De Tomate/Pot,13000
2019,louga,Riz local brisé,Kg,7500
2019,louga,Riz local entier,Boite De Tomate/Pot,13000
2019,louga,Riz local entier,Kg,300
2019,louga,"Salade (laitue, batavia, etc.)",Bassine,
2019,louga,"Salade (laitue, batavia, etc.)",Tas,200
2019,louga,"Salade (laitue, batavia, etc.)",Unit,100
2019,louga,Sel,Boite De Tomate/Pot,150
2019,louga,Sel,Boîte,
2019,louga,Sel,Kg,50
2019,louga,Sel,Paquet,
2019,louga,Sel,Sac,1000
2019,louga,Sel,Sachet,50
2019,louga,Sel,Tablespoon,100
2019,louga,Sorgho,Kg,
2019,louga,Soumbala (netetou),Boule (Dankk),50
2019,louga,Soumbala (netetou),Kg,1050
2019,louga,Soumbala (netetou),Sachet,50
2019,louga,Soumbala (netetou),Unit,
2019,louga,Sucre (poudre ou morceaux),Kg,600
2019,louga,Sucre (poudre ou morceaux),Paquet (1 Kg),
2019,louga,Sucre (poudre ou morceaux),Sac,
2019,louga,Sucre (poudre ou morceaux),Sachet,150
2019,louga,Sucre (poudre ou morceaux),Teacup,600
2019,louga,Sucre (poudre ou morceaux),Unit,
2019,louga,Sésame,Boite De Tomate/Pot,
2019,louga,Thé,Kg,1600
2019,louga,Thé,Paquet,100
2019,louga,Thé,Sachet,100
2019,louga,Thé,Teacup,800
2019,louga,Tomate fraîche,Boite De Tomate/Pot,300
2019,louga,Tomate fraîche,Bol,400
2019,louga,Tomate fraîche,Kg,300
2019,louga,Tomate fraîche,Sachet,100
2019,louga,Tomate fraîche,Seau,600
2019,louga,Tomate fraîche,Tas,100
2019,louga,Tomate fraîche,Unit,191.6666667
2019,louga,Tomate séchée,Kg,350
2019,louga,Viande d'autres volailles domestiques,Unit,
2019,louga,Viande de b__uf,Kg,2500
2019,louga,Viande de b__uf,Tas,2500
2019,louga,Viande de chameau,Kg,
2019,louga,Viande de chèvre,Kg,3100
2019,louga,Viande de chèvre,Tas,18000
2019,louga,Viande de chèvre,Unit,
2019,louga,Viande de mouton,Kg,3000
2019,louga,Viande de mouton,Tas,3500
2019,louga,Viande de mouton,Unit,
2019,louga,Viande de porc,Kg,
2019,louga,Viande de poulet,Kg,
2019,louga,Viande de poulet,Sachet,
2019,louga,Viande de poulet,Unit,2500
2019,louga,Vinaigre /moutarde,Bouteille de 1 Litre,500
2019,louga,Vinaigre /moutarde,Bouteille de 25cl,125
2019,louga,Vinaigre /moutarde,Bouteille de 50 cl,
2019,louga,Vinaigre /moutarde,Bouteilles,150
2019,louga,Vinaigre /moutarde,Litre,500
2019,louga,Vinaigre /moutarde,Pot,400
2019,louga,Vinaigre /moutarde,Sachet,50
2019,louga,Vinaigre /moutarde,Tablespoon,400
2019,louga,Vinaigre /moutarde,Teacup,50
2019,matam,"Abats et tripes (foie, rognon, etc.)",Kg,
2019,matam,"Abats et tripes (foie, rognon, etc.)",Lakhass,
2019,matam,"Abats et tripes (foie, rognon, etc.)",Tas,
2019,matam,Ail,Kg,650
2019,matam,Ail,Sachet,25
2019,matam,Ail,Tas,37.5
2019,matam,Ail,Tranche,25
2019,matam,Ail,Unit,100
2019,matam,Arachide grillée,Boite De Tomate/Pot,
2019,matam,Arachide grillée,Cornet,
2019,matam,Arachide grillée,Kg,
2019,matam,Arachide grillée,Sachet,
2019,matam,Arachide grillée,Teacup,
2019,matam,Arachides décortiquées ou pilées (noflaye),Boite De Tomate/Pot,300
2019,matam,Arachides décortiquées ou pilées (noflaye),Cup/Goblet,325
2019,matam,Arachides décortiquées ou pilées (noflaye),Kg,700
2019,matam,Arachides décortiquées ou pilées (noflaye),Louche Traditionnelle,
2019,matam,Arachides décortiquées ou pilées (noflaye),Sachet,150
2019,matam,Arachides décortiquées ou pilées (noflaye),Teacup,50
2019,matam,Arachides fraîches en coques,Boite De Tomate/Pot,
2019,matam,Arachides fraîches en coques,Kg,
2019,matam,Arachides fraîches en coques,Sachet,
2019,matam,Arachides fraîches en coques,Teacup,
2019,matam,Arachides séchées en coques,Boite De Tomate/Pot,
2019,matam,Arachides séchées en coques,Calebasse,
2019,matam,Arachides séchées en coques,Kg,600
2019,matam,Arachides séchées en coques,Sachet,
2019,matam,"Arôme (Maggi, Jumbo, etc.)",Sachet,25
2019,matam,"Aubergine, Courge/Courgette",Kg,250
2019,matam,"Aubergine, Courge/Courgette",Morceau,50
2019,matam,"Aubergine, Courge/Courgette",Tas,100
2019,matam,"Aubergine, Courge/Courgette",Tranche,37.5
2019,matam,"Aubergine, Courge/Courgette",Unit,100
2019,matam,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Boite De Tomate/Pot,600
2019,matam,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Morceau,
2019,matam,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Sachet,
2019,matam,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Tas,50
2019,matam,Autres agrumes,Sachet,
2019,matam,Autres condiments (poivre etc.),Cornet,
2019,matam,Autres condiments (poivre etc.),Cube,
2019,matam,Autres condiments (poivre etc.),Kg,4000
2019,matam,Autres condiments (poivre etc.),Litre,
2019,matam,Autres condiments (poivre etc.),Sachet,25
2019,matam,Autres condiments (poivre etc.),Tablespoon,
2019,matam,Autres condiments (poivre etc.),Teacup,
2019,matam,Autres condiments (poivre etc.),Unit,
2019,matam,Autres céréales,Boite De Tomate/Pot,
2019,matam,Autres céréales,Cup/Goblet,
2019,matam,Autres céréales,Kg,250
2019,matam,Autres farines de céréales,Boite De Tomate/Pot,
2019,matam,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Kg,1750
2019,matam,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Morceau,
2019,matam,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Tas,2500
2019,matam,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Unit,375
2019,matam,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Kg,
2019,matam,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Sachet,150
2019,matam,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Tas,50
2019,matam,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Unit,150
2019,matam,Autres produits alimentaires,Kg,50
2019,matam,Autres produits alimentaires,Sachet,
2019,matam,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Litre,
2019,matam,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Paquet,62.5
2019,matam,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Pot,
2019,matam,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Sachet,75
2019,matam,Autres tubercules n.d.a,Morceau,
2019,matam,Banane douce,Kg,650
2019,matam,Banane douce,Régime,
2019,matam,Banane douce,Tas,
2019,matam,Banane douce,Unit,100
2019,matam,"Beignets, galettes",Sachet,100
2019,matam,"Beignets, galettes",Unit,
2019,matam,Beurre,Morceau,50
2019,matam,Beurre,Pot,1000
2019,matam,Beurre,Sachet,125
2019,matam,Beurre,Seau,
2019,matam,Beurre,Tablespoon,800
2019,matam,Beurre,Tablette,
2019,matam,Beurre,Teaspoon,1500
2019,matam,Beurre de karité,Boule (Dankk),
2019,matam,Beurre de karité,Tablespoon,
2019,matam,Biscuits,Paquet,100
2019,matam,Biscuits,Sachet,100
2019,matam,Blé,Boite De Tomate/Pot,
2019,matam,Blé,Kg,
2019,matam,"Boissons gazeuses (coca, etc.)","Bouteille de 1,5 L",
2019,matam,"Boissons gazeuses (coca, etc.)",Bouteille de 1L,775
2019,matam,"Boissons gazeuses (coca, etc.)",Canette,300
2019,matam,Café,Boîte,950
2019,matam,Café,Kg,1750
2019,matam,Café,Sachet,100
2019,matam,Café,Teacup,1400
2019,matam,Café,Teaspoon,1600
2019,matam,Canne à sucre,Unit,
2019,matam,"Caramel, bonbons, confiseries, etc",Sachet,
2019,matam,"Caramel, bonbons, confiseries, etc",Unit,50
